,_ID,TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
12046,5118630,2017-06-21 11:42:14.133,CA,MB,Winnipeg,49.82445,-97.15135,POI1,1196418.1179887496
12047,5118724,2017-06-21 15:42:10.160,CA,BC,Vernon,50.22267,-119.36894,POI1,547050.3819096785
12049,5118899,2017-06-21 11:42:11.660,CA,QC,Levis,46.771,-71.1888,POI3,229849.15649896854
12050,5118919,2017-06-21 04:42:11.857,CA,QC,Dorval,45.4447,-73.7054,POI3,13828.953299226412
12051,5118925,2017-06-21 05:42:12.150,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
12052,5118988,2017-06-21 00:42:13.273,CA,ON,London,42.9399,-81.2709,POI3,677309.6549572074
12053,5119060,2017-06-21 18:42:14.033,CA,AB,Edmonton,53.6585,-113.3614,POI1,14943.991459161025
12054,5119099,2017-06-21 05:42:11.700,CA,ON,Guelph,43.5215,-80.2338,POI3,573272.8103037382
12055,5119141,2017-06-21 04:42:12.020,CA,AB,Westlock,54.16216,-113.86412,POI1,72852.3700480094
12056,5119199,2017-06-21 21:42:12.830,CA,AB,Edmonton,53.5185,-113.6579,POI1,11787.141911503892
12057,5119202,2017-06-21 17:42:13.503,CA,ON,Toronto,43.643,-79.3383,POI3,502457.7114347691
12058,5119271,2017-06-21 01:42:14.020,CA,QC,Drummondville,45.865,-72.5036,POI3,90922.09478761078
12059,5119320,2017-06-21 01:42:14.413,CA,AB,Calgary,51.1111,-114.0477,POI1,273444.3837463602
12060,5119331,2017-06-21 21:42:14.683,CA,QC,Lasalle,45.4363,-73.6215,POI3,10427.513997846863
12061,5119413,2017-06-21 15:42:13.587,CA,QC,Châteauguay,45.3617,-73.7428,POI3,22504.61037853123
12062,5119466,2017-06-21 20:42:14.893,CA,AB,Edmonton,53.4564,-113.521,POI1,10250.533390817349
12063,5119489,2017-06-21 00:42:13.633,CA,ON,Etobicoke,43.6879,-79.557,POI3,516090.3406186963
12064,5119498,2017-06-21 00:42:14.573,CA,QC,Montréal,45.4955,-73.59221,POI3,3550.396397432335
12065,5119528,2017-06-21 15:42:15.273,CA,ON,Fort Erie,42.9052,-78.9365,POI3,517354.64613748784
12067,5119622,2017-06-21 14:42:16.240,CA,ON,Sudbury,46.5213,-80.947,POI3,580412.7402865988
12068,5119642,2017-06-21 06:42:17.920,CA,ON,Atikokan,48.76427,-91.62871,POI3,1409150.1310812857
12069,5119736,2017-06-21 00:42:18.443,CA,SK,Saskatoon,52.0961,-106.6252,POI1,488145.5262378035
12070,5119827,2017-06-21 12:42:15.877,CA,ON,Sudbury,46.5213,-80.947,POI3,580412.7402865988
12071,5119900,2017-06-21 14:42:17.060,CA,ON,Toronto,43.6459,-79.3857,POI3,505728.20877030166
12072,5119918,2017-06-21 18:42:18.357,CA,ON,Petrolia,42.88478,-82.47825,POI3,767998.877120743
12073,5119926,2017-06-21 13:42:18.530,CA,ON,Windsor,42.2957,-82.9599,POI3,832955.904477665
12074,5120019,2017-06-21 11:42:18.687,CA,NL,Grand Falls-Windsor,48.9341,-55.6512,POI4,706343.3466798523
12075,5120043,2017-06-21 21:42:19.620,CA,QC,Bishopton,45.69977,-71.45879000000001,POI3,165097.08493417784
12076,5120060,2017-06-21 06:42:15.700,CA,AB,Calgary,51.01842,-114.10973999999999,POI1,284256.82267929276
12078,5120160,2017-06-21 20:42:15.783,CA,AB,Edmonton,53.4422,-113.44523999999998,POI1,11866.883315491143
12079,5120230,2017-06-21 14:42:16.220,CA,ON,Toronto,43.6459,-79.3857,POI3,505728.20877030166
12080,5120242,2017-06-21 18:42:16.923,CA,AB,Edmonton,53.542530000000006,-113.62095,POI1,8943.148350280097
12081,5120303,2017-06-21 09:42:17.543,CA,AB,Edmonton,53.4593,-113.4145,POI1,10746.858695678686
12082,5120378,2017-06-21 22:42:19.667,CA,NS,Westchester Station,45.68995,-63.635780000000004,POI4,60523.442996842605
12083,5120466,2017-06-21 06:42:18.973,CA,AB,Medicine Hat,50.0816,-110.5788,POI1,433897.86395378696
12084,5120513,2017-06-21 20:42:20.767,CA,AB,Edmonton,53.4564,-113.521,POI1,10250.533390817349
12085,5120607,2017-06-21 14:42:19.250,CA,AB,Edmonton,53.587,-113.441,POI1,5416.8468236376275
12087,5120748,2017-06-21 06:42:21.667,CA,AB,Edmonton,53.40441,-113.52367,POI1,15961.34409923931
12088,5120811,2017-06-21 01:42:21.833,CA,ON,Richmond Hill,43.850590000000004,-79.44218000000001,POI3,500175.7613513751
12089,5120837,2017-06-21 11:42:20.943,CA,ON,London,43.0346,-81.2554,POI3,671353.2920706174
12090,5120909,2017-06-21 11:42:22.567,CA,AB,Beaumont,53.358830000000005,-113.4052,POI1,21502.644449126663
12091,5120983,2017-06-21 19:42:23.013,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,498563.6246326837
12092,5121081,2017-06-21 05:42:22.143,CA,AB,Sherwood Park,53.5449,-113.318,POI1,11083.115236913654
12093,5121134,2017-06-21 00:42:22.547,CA,AB,Beaumont,53.358830000000005,-113.4052,POI1,21502.644449126663
12094,5121141,2017-06-21 04:42:23.330,CA,AB,Edmonton,53.49913000000001,-113.50035,POI1,5318.771959036001
12095,5121215,2017-06-21 07:42:25.260,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
12096,5121308,2017-06-21 09:42:20.590,CA,SK,Saskatoon,52.1225,-106.7249,POI1,480733.18306824425
12097,5121403,2017-06-21 18:42:22.647,CA,AB,Edmonton,53.57956,-113.49085,POI1,3728.473060270696
12098,5121482,2017-06-21 07:42:21.917,CA,ON,Orléans,45.481,-75.5513,POI3,154785.9359887686
12099,5121505,2017-06-21 17:42:21.953,CA,AB,Edmonton,53.6134,-113.541,POI1,8318.744569681718
12100,5121507,2017-06-21 08:42:22.127,CA,ON,Toronto,43.6963,-79.4125,POI3,505204.25332938373
12101,5121583,2017-06-21 04:42:25.353,CA,AB,Calgary,51.14535,-114.09765,POI1,270172.47692936606
12102,5121616,2017-06-21 06:42:24.107,CA,ON,Kingston,44.276379999999996,-76.42909,POI3,264601.8034633365
12103,5121637,2017-06-21 14:42:25.107,CA,AB,Calgary,51.0419,-114.2,POI1,282662.84575257363
12104,5121663,2017-06-21 10:42:26.600,CA,ON,Barrie,44.3964,-79.66073,POI3,495464.0139371697
12105,5121687,2017-06-21 05:42:26.620,CA,ON,Barrie,44.3303,-79.7268,POI3,502645.5016323314
12106,5121779,2017-06-21 11:42:28.117,CA,ON,Toronto,43.7537,-79.2659,POI3,491822.2673734225
12107,5121802,2017-06-21 05:42:28.220,CA,ON,Toronto,43.7537,-79.2659,POI3,491822.2673734225
12108,5121807,2017-06-21 12:42:23.950,CA,ON,Markham,43.8747,-79.2599,POI3,485734.285557433
12109,5121860,2017-06-21 20:42:26.473,CA,BC,Vernon,50.22267,-119.36894,POI1,547050.3819096785
12110,5121945,2017-06-21 12:42:27.763,CA,AB,Calgary,50.9819,-114.1004,POI1,288182.44401042914
12111,5121952,2017-06-21 14:42:28.200,CA,ON,Toronto,43.7537,-79.2659,POI3,491822.2673734225
12113,5122033,2017-06-21 11:42:28.217,CA,ON,Windsor,42.309,-83.052,POI3,838901.7066032828
12114,5122100,2017-06-21 05:42:25.570,CA,ON,Scarborough,43.79645,-79.18542,POI3,483945.64384750597
12115,5122155,2017-06-21 11:42:26.980,CA,AB,Calgary,51.0242,-114.1004,POI1,283526.6400944881
12117,5122267,2017-06-21 00:42:27.763,CA,AB,Calgary,50.9819,-114.1004,POI1,288182.44401042914
12118,5122358,2017-06-21 03:42:29.793,CA,AB,Edmonton,53.57741,-113.54723,POI1,5344.608683058753
12119,5122397,2017-06-21 10:42:26.093,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79302.93521502975
12120,5122425,2017-06-21 00:42:26.647,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
12121,5122495,2017-06-21 14:42:27.180,CA,MB,Cranberry Portage,54.58493000000001,-101.36994,POI1,797989.7167096781
12122,5122520,2017-06-21 13:42:27.703,CA,QC,Outremont,45.5218,-73.6031,POI3,2888.5606948773984
12123,5122607,2017-06-21 01:42:29.797,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
12124,5122692,2017-06-21 09:42:30.783,CA,ON,Fort Erie,42.9052,-78.9365,POI3,517354.64613748784
12125,5122771,2017-06-21 02:42:26.667,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
12126,5122862,2017-06-21 01:42:27.520,CA,QC,Montréal,45.5033,-73.5838,POI3,2464.214129598255
12127,5122951,2017-06-21 12:42:31.177,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
12129,5123028,2017-06-21 01:42:31.543,CA,ON,North York,43.7673,-79.4111,POI3,501727.10501407913
12130,5123125,2017-06-21 19:42:30.480,CA,ON,Mississauga,43.5804,-79.7605,POI3,536026.2713602389
12131,5123137,2017-06-21 18:42:30.937,CA,BC,Vancouver,49.258379999999995,-123.05882,POI1,816401.4686697791
12132,5123220,2017-06-21 12:42:33.380,CA,QC,Saint-Laurent,45.503809999999994,-73.68475,POI3,9460.927196341647
12133,5123223,2017-06-21 02:42:33.683,CA,ON,North York,43.7677,-79.4126,POI3,501817.624934018
12134,5123272,2017-06-21 01:42:35.283,CA,AB,Edmonton,53.54919,-113.42472,POI1,4044.9950394223683
12135,5123285,2017-06-21 05:42:32.893,CA,BC,Vancouver,49.281279999999995,-123.1083,POI1,817572.2836639251
12136,5123288,2017-06-21 18:42:33.597,CA,AB,Edmonton,53.5129,-113.623,POI1,9797.75203703728
12137,5123309,2017-06-21 03:42:34.523,CA,AB,Taber,49.79315,-112.16358000000001,POI1,427140.68295521237
12138,5123398,2017-06-21 17:42:34.687,CA,ON,Kitchener,43.391,-80.441,POI3,594614.6644257155
12139,5123426,2017-06-21 21:42:35.443,CA,AB,Ponoka,52.6768,-113.5815,POI1,96880.26983195865
12140,5123517,2017-06-21 19:42:33.523,CA,SK,Saskatoon,52.1477,-106.572,POI1,489407.90886677057
12141,5123592,2017-06-21 00:42:34.567,CA,ON,Toronto,43.6477,-79.4174,POI3,507925.9118333027
12142,5123682,2017-06-21 11:42:37.500,CA,AB,Edmonton,53.5451,-113.512,POI1,1739.4473084673916
12143,5123699,2017-06-21 13:42:34.083,CA,QC,Québec,46.8556,-71.2449,POI3,232205.01060968262
12144,5123739,2017-06-21 20:42:34.193,CA,QC,Québec,46.8556,-71.2449,POI3,232205.01060968262
12145,5123823,2017-06-21 15:42:35.083,CA,ON,York,43.703,-79.512,POI3,512101.9825243789
12146,5123890,2017-06-21 17:42:36.703,CA,AB,Edmonton,53.607530000000004,-113.48692,POI1,6823.703547851739
12148,5124032,2017-06-21 15:42:37.560,CA,ON,Markham,43.8486,-79.2617,POI3,487059.2615515751
12149,5124061,2017-06-21 16:42:37.633,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,POI3,40094.198715779974
12150,5124094,2017-06-21 16:42:38.543,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,POI3,40094.198715779974
12151,5124142,2017-06-21 06:42:38.647,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,POI3,40094.198715779974
12152,5124210,2017-06-21 18:42:35.687,CA,QC,Pointe-Claire,45.4573,-73.8113,POI3,20414.017340441187
12154,5124236,2017-06-21 10:42:36.533,CA,AB,Leduc,53.2617,-113.549,POI1,31908.109909678056
12155,5124239,2017-06-21 19:42:38.280,CA,ON,Mississauga,43.5738,-79.7193,POI3,533364.6086669136
12156,5124304,2017-06-21 15:42:37.637,CA,ON,London,42.994,-81.165,POI3,666885.8841035166
12158,5124328,2017-06-21 07:42:37.553,CA,ON,Mississauga,43.5982,-79.6344,POI3,526030.0787440124
12159,5124351,2017-06-21 18:42:39.360,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
12160,5124441,2017-06-21 09:42:40.483,CA,SK,Saskatoon,52.1225,-106.7249,POI1,480733.18306824425
12161,5124531,2017-06-21 02:42:40.800,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,11642.412712803853
12162,5124568,2017-06-21 08:42:41.523,CA,AB,Edmonton,53.55639,-113.57045,POI1,5710.725322153546
12163,5124617,2017-06-21 00:42:41.727,CA,AB,Rocky Mountain House,52.3741,-114.915,POI1,161703.02580904387
12164,5124670,2017-06-21 15:42:41.810,CA,AB,Calgary,50.9632,-114.082,POI1,290063.4590592684
12165,5124700,2017-06-21 12:42:41.860,CA,AB,Calgary,51.06824,-113.93915,POI1,277250.3813451359
12166,5124712,2017-06-21 10:42:42.470,CA,AB,Red Deer,52.203,-113.552,POI1,149419.53646853231
12167,5124763,2017-06-21 04:42:42.723,CA,AB,Edmonton,53.607530000000004,-113.48692,POI1,6823.703547851739
12168,5124798,2017-06-21 04:42:43.540,CA,ON,Kanata,45.2823,-75.8459,POI3,179969.0575104871
12170,5124861,2017-06-21 12:42:40.357,CA,ON,Toronto,43.6715,-79.3801,POI3,504065.6642319901
12171,5124937,2017-06-21 12:42:40.440,CA,AB,Edmonton,53.5451,-113.512,POI1,1739.4473084673916
12173,5125069,2017-06-21 08:42:41.807,CA,AB,Calgary,51.0799,-114.081,POI1,277203.0063343115
12174,5125146,2017-06-21 04:42:41.843,CA,ON,Dundas,43.2649,-79.9555,POI3,566077.1521060294
12176,5125212,2017-06-21 12:42:41.900,CA,AB,Blackfalds,52.3833,-113.8,POI1,131006.33537337814
12177,5125220,2017-06-21 00:42:42.153,CA,AB,Calgary,51.0104,-114.066,POI1,284711.79703951126
12178,5125226,2017-06-21 11:42:42.197,CA,ON,Toronto,43.6715,-79.3801,POI3,504065.6642319901
12179,5125253,2017-06-21 06:42:43.120,CA,ON,Toronto,43.7056,-79.4279,POI3,505872.9415325967
12180,5125305,2017-06-21 11:42:43.757,CA,AB,Calgary,50.95738,-114.22057,POI1,292169.50648355304
12181,5125333,2017-06-21 13:42:41.890,CA,AB,Blackfalds,52.3833,-113.8,POI1,131006.33537337814
12182,5125428,2017-06-21 11:42:42.170,CA,AB,Calgary,51.0348,-114.157,POI1,282955.1717288141
12183,5125448,2017-06-21 21:42:42.293,CA,AB,Calgary,51.1003,-113.95305,POI1,273814.49438830663
12184,5125509,2017-06-21 05:42:42.747,CA,ON,Toronto,43.6575,-79.3783,POI3,504622.6622417984
12185,5125550,2017-06-21 08:42:43.363,CA,ON,Mississauga,43.569109999999995,-79.75323,POI3,536049.2881289831
12186,5125643,2017-06-21 06:42:43.680,CA,QC,Montréal,45.467,-73.6484,POI3,8838.904192354958
12187,5125690,2017-06-21 19:42:41.773,CA,ON,Artemesia,44.2836,-80.4784,POI3,561354.8200065104
12188,5125789,2017-06-21 10:42:41.810,CA,AB,Calgary,50.9722,-114.062,POI1,288884.2493832067
12190,5125875,2017-06-21 22:42:41.887,CA,AB,Calgary,51.0829,-114.095,POI1,277013.35294659506
12191,5125913,2017-06-21 17:42:42.113,CA,AB,Wetaskiwin,52.8292,-113.451,POI1,79756.67255643429
12192,5125955,2017-06-21 16:42:42.243,CA,AB,Ponoka,52.6745,-113.576,POI1,97112.00892127996
12193,5125961,2017-06-21 11:42:42.327,CA,AB,Red Deer,52.2468,-113.788,POI1,145898.38023580884
12194,5126035,2017-06-21 11:42:42.483,CA,AB,Calgary,51.1248,-113.9325,POI1,270947.9453249771
12195,5126121,2017-06-21 17:42:42.547,CA,AB,Calgary,51.077659999999995,-114.06668,POI1,277309.3854348098
12196,5126165,2017-06-21 09:42:42.760,CA,AB,Calgary,51.094,-114.0783,POI1,275624.26651631104
12197,5126245,2017-06-21 19:42:43.807,CA,AB,Edmonton,53.4567,-113.5801,POI1,11744.006229785204
12198,5126304,2017-06-21 13:42:44.923,CA,ON,Richmond Hill,43.8428,-79.4239,POI3,499187.01328529965
12199,5126377,2017-06-21 06:42:45.217,CA,QC,Boucherville,45.6007,-73.4455,POI3,12858.756035001295
12200,5126425,2017-06-21 16:42:41.800,CA,ON,Sudbury,46.46253,-81.02759,POI3,585615.7907531997
12201,5126452,2017-06-21 20:42:41.900,CA,AB,Calgary,51.0833,-114.0833,POI1,276851.6499639344
12202,5126459,2017-06-21 03:42:44.657,CA,AB,Edmonton,53.44105,-113.58922,POI1,13545.641164424444
12203,5126503,2017-06-21 04:42:44.070,CA,BC,Vancouver,49.2577,-123.132,POI1,820560.9798666416
12204,5126567,2017-06-21 21:42:45.683,CA,AB,Calgary,51.0196,-114.20029,POI1,285111.3295980591
12205,5126664,2017-06-21 17:42:47.153,CA,AB,Calgary,51.0272,-114.0349,POI1,282573.7306154748
12206,5126754,2017-06-21 09:42:47.417,CA,AB,Edmonton,53.4149,-113.457,POI1,14719.544420924683
12207,5126824,2017-06-21 04:42:48.220,CA,ON,Toronto,43.65728,-79.45111999999999,POI3,509892.1238516891
12208,5126827,2017-06-21 05:42:48.650,CA,SK,North Battleford,52.7864,-108.314,POI1,354863.73952158855
12209,5126923,2017-06-21 19:42:44.633,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
12210,5127011,2017-06-21 09:42:44.700,CA,ON,Brampton,43.6656,-79.747,POI3,530973.4514060613
12211,5127062,2017-06-21 16:42:46.997,CA,AB,Calgary,51.0419,-114.2,POI1,282662.84575257363
12213,5127169,2017-06-21 16:42:48.690,CA,ON,Toronto,43.6459,-79.3857,POI3,505728.20877030166
12215,5127296,2017-06-21 11:42:48.120,CA,ON,Toronto,43.65728,-79.45111999999999,POI3,509892.1238516891
12216,5127317,2017-06-21 01:42:49.247,CA,AB,Edmonton,53.42165,-113.44378999999999,POI1,14121.063613189948
12217,5127354,2017-06-21 20:42:48.500,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
12218,5127373,2017-06-21 03:42:48.940,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
12219,5127396,2017-06-21 16:42:49.503,CA,QC,Delson,45.3668,-73.5492,POI3,17266.158302054107
12220,5127495,2017-06-21 21:42:52.647,CA,ON,Guelph,43.5776,-80.2201,POI3,569647.7373989127
12221,5127552,2017-06-21 17:42:53.020,CA,AB,Edmonton,53.5515,-113.492,POI1,723.1998197859705
12222,5127629,2017-06-21 05:42:53.510,CA,AB,Calgary,51.0494,-114.063,POI1,280386.7161909823
12223,5127665,2017-06-21 19:42:52.653,CA,ON,Brampton,43.68201,-79.80006999999999,POI3,534079.7709817846
12224,5127750,2017-06-21 16:42:52.360,CA,AB,Edmonton,53.5141,-113.601,POI1,8411.565796115061
12225,5127809,2017-06-21 01:42:52.660,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497903.6533334756
12227,5127913,2017-06-21 12:42:54.090,CA,AB,Edmonton,53.5943,-113.42385,POI1,6733.745334944126
12229,5127952,2017-06-21 22:42:57.140,CA,AB,Calgary,51.071020000000004,-113.9601,POI1,277105.06859410857
12230,5128051,2017-06-21 16:42:53.073,CA,BC,Vancouver,49.2577,-123.132,POI1,820560.9798666416
12232,5128171,2017-06-21 20:42:54.673,CA,ON,Toronto,43.63855,-79.43706999999999,POI3,509795.51757175406
12233,5128216,2017-06-21 15:42:56.777,CA,AB,Calgary,51.1264,-114.1419,POI1,272730.9273295464
12234,5128236,2017-06-21 07:42:57.077,CA,AB,Calgary,51.08845,-113.93818,POI1,275009.02959863376
12235,5128320,2017-06-21 00:42:57.253,CA,AB,Calgary,51.0433,-114.064,POI1,281068.2101016651
12236,5128340,2017-06-21 06:42:57.447,CA,AB,Calgary,51.1229,-114.189,POI1,273655.29708633176
12237,5128428,2017-06-21 04:42:58.100,CA,AB,Beaumont,53.432759999999995,-113.43938999999999,POI1,12977.65981252418
12238,5128477,2017-06-21 17:42:58.357,CA,ON,Etobicoke,43.7458,-79.58638,POI3,515511.8322413136
12239,5128574,2017-06-21 16:42:58.747,CA,AB,Lacombe,52.4674,-113.712,POI1,120904.800955379
12240,5128612,2017-06-21 20:42:59.927,CA,AB,Eckville,52.3501,-114.3687,POI1,145557.2575710349
12241,5128638,2017-06-21 21:42:55.870,CA,AB,Edmonton,53.521,-113.5324,POI1,4164.489601533883
12243,5128711,2017-06-21 16:42:56.907,CA,AB,Stony Plain,53.5334,-114.0021,POI1,34150.49421653949
12244,5128806,2017-06-21 22:42:56.953,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
12245,5128857,2017-06-21 10:42:56.960,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
12246,5128922,2017-06-21 08:42:57.137,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
12247,5129007,2017-06-21 20:42:57.370,CA,AB,Calgary,51.1229,-114.189,POI1,273655.29708633176
12248,5129012,2017-06-21 18:42:58.240,CA,ON,Brampton,43.6971,-79.7944,POI3,532966.5928551243
12249,5129014,2017-06-21 06:42:58.683,CA,AB,Red Deer,52.2816,-113.843,POI1,142638.89879976344
12250,5129084,2017-06-21 22:42:58.983,CA,QC,Montréal,45.51351,-73.56434,POI3,912.2760946908936
12251,5129125,2017-06-21 20:42:59.490,CA,AB,Calgary,51.086220000000004,-114.0957,POI1,276655.23206380015
12252,5129179,2017-06-21 04:42:57.070,CA,AB,Calgary,51.0818,-113.959,POI1,275905.39591197384
12253,5129212,2017-06-21 00:42:57.217,CA,AB,Lacombe,52.4685,-113.748,POI1,121108.843460267
12254,5129235,2017-06-21 05:42:57.523,CA,AB,Calgary,51.0818,-113.959,POI1,275905.39591197384
12255,5129282,2017-06-21 00:42:58.303,CA,QC,Salaberry-De-Valleyfield,45.25152,-74.1276,POI3,53154.56496045627
12256,5129306,2017-06-21 18:42:58.853,CA,NS,Dartmouth,44.6761,-63.5799,POI4,66853.0988279748
12257,5129336,2017-06-21 22:43:01.280,CA,AB,Red Deer,52.2651,-113.794,POI1,143940.16689598438
12258,5129432,2017-06-21 03:42:57.863,CA,AB,Calgary,51.0118,-114.14973,POI1,285402.6865811602
12259,5129496,2017-06-21 15:43:00.823,CA,BC,Ladysmith,48.9966,-123.818,POI1,877603.1271383787
12261,5129554,2017-06-21 13:43:01.207,CA,MB,Beausejour,50.0601,-96.5159,POI1,1226028.3073566086
12262,5129620,2017-06-21 21:43:02.250,CA,AB,Edmonton,53.5451,-113.512,POI1,1739.4473084673916
12263,5129671,2017-06-21 01:42:57.293,CA,AB,Calgary,51.0159,-114.1519,POI1,284975.6320134801
12264,5129758,2017-06-21 04:42:58.220,CA,AB,Red Deer,52.2694,-113.769,POI1,143234.94449436327
12265,5129796,2017-06-21 20:42:58.367,CA,ON,Ajax,43.86937,-79.0347,POI3,469557.41577765765
12266,5129878,2017-06-21 20:42:58.520,CA,QC,Montréal,45.4978,-73.5798,POI3,2858.8605067004723
12267,5129904,2017-06-21 21:42:59.857,CA,ON,Kitchener,43.391,-80.441,POI3,594614.6644257155
12269,5129975,2017-06-21 19:43:01.510,CA,ON,Brampton,43.6656,-79.747,POI3,530973.4514060613
12271,5130123,2017-06-21 18:43:00.560,CA,QC,Montreal,45.65,-73.4833,POI3,15658.66774514757
12272,5130148,2017-06-21 12:43:01.073,CA,QC,Buckingham,45.5838,-75.4171,POI3,144295.67711750348
12273,5130167,2017-06-21 13:43:01.220,CA,AB,Red Deer,52.2651,-113.794,POI1,143940.16689598438
12274,5130220,2017-06-21 00:43:01.870,CA,MB,Beausejour,50.0601,-96.5159,POI1,1226028.3073566086
12276,5130342,2017-06-21 02:43:03.833,CA,ON,Burlington,43.332,-79.807,POI3,551956.8593303274
12278,5130437,2017-06-21 14:43:03.877,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,1231655.7042597483
12279,5130450,2017-06-21 09:43:03.960,CA,AB,Calgary,51.0524,-114.038,POI1,279823.24508801417
12281,5130639,2017-06-21 05:43:00.673,CA,QC,Beauport,46.8681,-71.1861,POI3,236565.27609322994
12282,5130688,2017-06-21 18:43:00.827,CA,ON,Toronto,43.6414,-79.4151,POI3,508070.21124906966
12283,5130726,2017-06-21 17:43:02.983,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
12284,5130807,2017-06-21 07:43:03.683,CA,SK,Prince Albert,53.2054,-105.754,POI1,514026.6976338917
12285,5130866,2017-06-21 05:43:04.900,CA,AB,Calgary,50.9819,-114.1004,POI1,288182.44401042914
12286,5130871,2017-06-21 20:43:02.763,CA,BC,Vancouver,49.2577,-123.132,POI1,820560.9798666416
12287,5130960,2017-06-21 18:43:03.267,CA,AB,Calgary,51.0242,-114.1004,POI1,283526.6400944881
12289,5131034,2017-06-21 01:43:04.013,CA,SK,Saskatoon,52.1242,-106.665,POI1,484459.47833382175
12290,5131126,2017-06-21 02:43:04.760,CA,QC,Saint-Laurent,45.503809999999994,-73.68475,POI3,9460.927196341647
12291,5131177,2017-06-21 07:43:07.300,CA,ON,Brantford,43.1772,-80.248,POI3,591560.3298000057
12292,5131223,2017-06-21 15:43:03.610,CA,AB,Edmonton,53.4416,-113.4157,POI1,12516.2862925435
12293,5131241,2017-06-21 15:43:03.863,CA,ON,Orillia,44.60281,-79.43328000000001,POI3,471893.65777384356
12294,5131271,2017-06-21 21:43:03.947,CA,SK,Ituna,51.1775,-103.499,POI1,726714.4058963248
12295,5131330,2017-06-21 06:43:05.400,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
12296,5131418,2017-06-21 06:43:06.577,CA,ON,Toronto,43.6666,-79.3823,POI3,504464.462731943
12297,5131452,2017-06-21 11:43:02.790,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
